model,method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,20,True,True,[2285],0.0,odd,0,80,5.6249904446303844e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,21,True,True,[2145],0.0,odd,0,80,5.791697185486555e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,22,True,True,[317],0.0,odd,0,80,5.579204298555851e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,23,True,True,[1899],0.0,odd,0,80,5.562498699873686e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,24,True,True,[743],0.0,odd,0,80,5.64999645575881e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,25,True,True,[2481],0.0,odd,0,80,5.8208941482007504e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,26,True,True,[2531],0.0,odd,0,80,5.7541998103260994e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,27,True,True,[977],0.0,odd,0,80,5.5750017054378986e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,28,True,True,[831],0.0,odd,0,80,5.529192276299e-05
openai_gpt_oss_20b,GA_FIXED,number_kind,odd,29,True,True,[-307],0.0,odd,0,80,5.566701292991638e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,0,True,True,[1549],0.0,positive,0,80,5.3541967645287514e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,1,True,True,[2304],0.0,positive,0,80,5.0292001105844975e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,2,True,True,[2367],0.0,positive,0,80,5.012494511902332e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,3,True,True,[2728],0.0,positive,0,80,4.983297549188137e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,4,True,True,[867],0.0,positive,0,80,5.0749978981912136e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,5,True,True,[1055],0.0,positive,0,80,5.024997517466545e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,6,True,True,[1407],0.0,positive,0,80,5.354208406060934e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,7,True,True,[2203],0.0,positive,0,80,5.0208065658807755e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,8,True,True,[1810],0.0,positive,0,80,5.0083035603165627e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,9,True,True,[1189],0.0,positive,0,80,5.033309571444988e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,10,True,True,[734],0.0,positive,0,80,5.008396692574024e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,11,True,True,[973],0.0,positive,0,80,5.100003909319639e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,12,True,True,[2849],0.0,positive,0,80,5.033391062170267e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,13,True,True,[400],0.0,positive,0,80,5.008408334106207e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,14,True,True,[934],0.0,positive,0,80,5.083403084427118e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,15,True,True,[31],0.0,positive,0,80,5.0749978981912136e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,16,True,True,[1620],0.0,positive,0,80,4.9625057727098465e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,17,True,True,[61],0.0,positive,0,80,5.170796066522598e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,18,True,True,[866],0.0,positive,0,80,5.0292001105844975e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,19,True,True,[306],0.0,positive,0,80,5.0083035603165627e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,20,True,True,[1809],0.0,positive,0,80,4.970806185156107e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,21,True,True,[541],0.0,positive,0,80,5.000003147870302e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,22,True,True,[1924],0.0,positive,0,80,4.9999915063381195e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,23,True,True,[1709],0.0,positive,0,80,5.04589406773448e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,24,True,True,[197],0.0,positive,0,80,5.054206121712923e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,25,True,True,[607],0.0,positive,0,80,5.0208065658807755e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,26,True,True,[1913],0.0,positive,0,80,5.124998278915882e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,27,True,True,[1625],0.0,positive,0,80,5.249993409961462e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,28,True,True,[1324],0.0,positive,0,80,5.104194860905409e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,positive,29,True,True,[148],0.0,positive,0,80,5.050003528594971e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,0,True,True,[-419],0.0,negative,0,80,5.466700531542301e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,1,True,True,[-161],0.0,negative,0,80,5.2833929657936096e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,2,True,True,[-397],0.0,negative,0,80,5.3458032198250294e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,3,True,True,[-25],0.0,negative,0,80,5.391694139689207e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,4,True,True,[-288],0.0,negative,0,80,5.6750024668872356e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,5,True,True,[-443],0.0,negative,0,80,5.349994171410799e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,6,True,True,[-321],0.0,negative,0,80,5.3333002142608166e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,7,True,True,[-128],0.0,negative,0,80,5.591695662587881e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,8,True,True,[-260],0.0,negative,0,80,5.495792720466852e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,9,True,True,[-419],0.0,negative,0,80,5.383300594985485e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,10,True,True,[-447],0.0,negative,0,80,5.5999960750341415e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,11,True,True,[-379],0.0,negative,0,80,5.570799112319946e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,12,True,True,[-2],0.0,negative,0,80,5.6416960433125496e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,13,True,True,[-237],0.0,negative,0,80,5.4333009757101536e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,14,True,True,[-246],0.0,negative,0,80,5.395791959017515e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,15,True,True,[-57],0.0,negative,0,80,5.2875024266541004e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,16,True,True,[-277],0.0,negative,0,80,5.320797208696604e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,17,True,True,[-30],0.0,negative,0,80,5.637493450194597e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,18,True,True,[-274],0.0,negative,0,80,5.41249755769968e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,19,True,True,[-107],0.0,negative,0,80,5.3750001825392246e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,20,True,True,[-71],0.0,negative,0,80,5.395803600549698e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,21,True,True,[-36],0.0,negative,0,80,5.654094275087118e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,22,True,True,[-189],0.0,negative,0,80,5.379191134124994e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,23,True,True,[-197],0.0,negative,0,80,5.358306225389242e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,24,True,True,[-122],0.0,negative,0,80,5.662499461323023e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,25,True,True,[-173],0.0,negative,0,80,5.4750009439885616e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,26,True,True,[-355],0.0,negative,0,80,5.4750009439885616e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,27,True,True,[-74],0.0,negative,0,80,6.150000263005495e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,28,True,True,[-277],0.0,negative,0,80,5.5582961067557335e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,negative,29,True,True,[-19],0.0,negative,0,80,5.537504330277443e-05
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,0,True,True,[0],0.0,zero,8,720,0.002603291068226099
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,1,True,True,[0],0.0,zero,6,560,0.001882124925032258
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,2,True,True,[0],0.0,zero,11,960,0.0033787499414756894
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,3,True,True,[0],0.0,zero,4,400,0.0012754159979522228
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,4,True,True,[0],0.0,zero,6,560,0.0018864170415326953
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,5,True,True,[0],0.0,zero,6,560,0.0018755419878289104
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,6,True,True,[0],0.0,zero,12,1040,0.0037051669787615538
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,7,True,True,[0],0.0,zero,6,560,0.0018729580333456397
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,8,True,True,[0],0.0,zero,6,560,0.0018759999657049775
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,9,True,True,[0],0.0,zero,16,1360,0.004963207989931107
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,10,True,True,[0],0.0,zero,12,1040,0.003506458015181124
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,11,True,True,[0],0.0,zero,2,240,0.0006312079494819045
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,12,True,True,[0],0.0,zero,7,640,0.0020207499619573355
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,13,True,True,[0],0.0,zero,4,400,0.001237125019542873
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,14,True,True,[0],0.0,zero,7,640,0.0022752078948542476
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,15,True,True,[0],0.0,zero,9,800,0.002606541966088116
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,16,True,True,[0],0.0,zero,9,800,0.0026750420220196247
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,17,True,True,[0],0.0,zero,3,320,0.0009702079696580768
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,18,True,True,[0],0.0,zero,3,320,0.0009545000502839684
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,19,True,True,[0],0.0,zero,12,1040,0.0036648750538006425
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,20,True,True,[0],0.0,zero,6,560,0.0018582079792395234
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,21,True,True,[0],0.0,zero,8,720,0.002477290923707187
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,22,True,True,[0],0.0,zero,16,1360,0.004851542063988745
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,23,True,True,[0],0.0,zero,6,560,0.001855041948147118
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,24,True,True,[0],0.0,zero,10,880,0.0030872910283505917
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,25,True,True,[0],0.0,zero,10,880,0.003027708036825061
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,26,True,True,[0],0.0,zero,7,640,0.002072000061161816
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,27,True,True,[0],0.0,zero,11,960,0.003493750002235174
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,28,True,True,[0],0.0,zero,9,800,0.0027896660612896085
openai_gpt_oss_20b,GA_FIXED,sign_type,zero,29,True,True,[0],0.0,zero,9,800,0.002798625035211444
openai_gpt_oss_20b,GA_FIXED,string_category,empty,0,True,True,[''],0.0,empty,0,80,0.00018008402548730373
openai_gpt_oss_20b,GA_FIXED,string_category,empty,1,True,True,[''],0.0,empty,0,80,0.00015829200856387615
openai_gpt_oss_20b,GA_FIXED,string_category,empty,2,True,True,[''],0.0,empty,0,80,0.00015225005336105824
openai_gpt_oss_20b,GA_FIXED,string_category,empty,3,True,True,[''],0.0,empty,0,80,0.000152332941070199
openai_gpt_oss_20b,GA_FIXED,string_category,empty,4,True,True,[''],0.0,empty,0,80,0.00015220895875245333
openai_gpt_oss_20b,GA_FIXED,string_category,empty,5,True,True,[''],0.0,empty,0,80,0.00015670806169509888
openai_gpt_oss_20b,GA_FIXED,string_category,empty,6,True,True,[''],0.0,empty,0,80,0.00014812499284744263
openai_gpt_oss_20b,GA_FIXED,string_category,empty,7,True,True,[''],0.0,empty,0,80,0.00015841703861951828
openai_gpt_oss_20b,GA_FIXED,string_category,empty,8,True,True,[''],0.0,empty,0,80,0.00015112501569092274
openai_gpt_oss_20b,GA_FIXED,string_category,empty,9,True,True,[''],0.0,empty,0,80,0.00014849996659904718
openai_gpt_oss_20b,GA_FIXED,string_category,empty,10,True,True,[''],0.0,empty,0,80,0.00016149994917213917
openai_gpt_oss_20b,GA_FIXED,string_category,empty,11,True,True,[''],0.0,empty,0,80,0.00015241699293255806
openai_gpt_oss_20b,GA_FIXED,string_category,empty,12,True,True,[''],0.0,empty,0,80,0.00014899997040629387
openai_gpt_oss_20b,GA_FIXED,string_category,empty,13,True,True,[''],0.0,empty,0,80,0.00014566595200449228
openai_gpt_oss_20b,GA_FIXED,string_category,empty,14,True,True,[''],0.0,empty,0,80,0.00016037491150200367
openai_gpt_oss_20b,GA_FIXED,string_category,empty,15,True,True,[''],0.0,empty,0,80,0.00015833298675715923
openai_gpt_oss_20b,GA_FIXED,string_category,empty,16,True,True,[''],0.0,empty,0,80,0.00015504099428653717
openai_gpt_oss_20b,GA_FIXED,string_category,empty,17,True,True,[''],0.0,empty,0,80,0.00016012496780604124
openai_gpt_oss_20b,GA_FIXED,string_category,empty,18,True,True,[''],0.0,empty,0,80,0.00015733297914266586
openai_gpt_oss_20b,GA_FIXED,string_category,empty,19,True,True,[''],0.0,empty,0,80,0.00015175004955381155
openai_gpt_oss_20b,GA_FIXED,string_category,empty,20,True,True,[''],0.0,empty,0,80,0.000149125000461936
openai_gpt_oss_20b,GA_FIXED,string_category,empty,21,True,True,[''],0.0,empty,0,80,0.0001501670340076089
openai_gpt_oss_20b,GA_FIXED,string_category,empty,22,True,True,[''],0.0,empty,0,80,0.00015833298675715923
openai_gpt_oss_20b,GA_FIXED,string_category,empty,23,True,True,[''],0.0,empty,0,80,0.0001479999627918005
openai_gpt_oss_20b,GA_FIXED,string_category,empty,24,True,True,[''],0.0,empty,0,80,0.00015554099809378386
openai_gpt_oss_20b,GA_FIXED,string_category,empty,25,True,True,[''],0.0,empty,0,80,0.0001594159984961152
openai_gpt_oss_20b,GA_FIXED,string_category,empty,26,True,True,[''],0.0,empty,0,80,0.00014941697008907795
openai_gpt_oss_20b,GA_FIXED,string_category,empty,27,True,True,[''],0.0,empty,0,80,0.00015066703781485558
openai_gpt_oss_20b,GA_FIXED,string_category,empty,28,True,True,[''],0.0,empty,0,80,0.00014529097825288773
openai_gpt_oss_20b,GA_FIXED,string_category,empty,29,True,True,[''],0.0,empty,0,80,0.00014408398419618607
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,0,False,False,['rY'],1.0,,0,8080,0.031073833000846207
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,1,False,False,['svw82BolWYyt'],1.0,,0,8080,0.03143966698553413
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,2,False,False,['fXLZCSOropdEy'],1.0,,0,8080,0.031392541946843266
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,3,False,False,['I2NNwmFk3Qwc'],1.0,,0,8080,0.03150537493638694
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,4,False,False,['f2w2iPbSZBM0'],1.0,,0,8080,0.031483500031754375
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,5,False,False,['USXKFbke'],1.0,,0,8080,0.03138766600750387
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,6,False,False,['1mPwd5U8ZUyyG'],1.0,,0,8080,0.03168179199565202
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,7,False,False,['p'],1.0,,0,8080,0.03175466600805521
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,8,False,False,['y0HQBTxIMGy'],1.0,,0,8080,0.032093374989926815
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,9,False,False,[''],1.0,,0,8080,0.03149045805912465
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,10,False,False,[''],1.0,,0,8080,0.031313124927692115
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,11,False,False,['3FSJ'],1.0,,0,8080,0.031358417007140815
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,12,False,False,['QcxKxiCRER3uPhx'],1.0,,0,8080,0.031577458954416215
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,13,False,False,['UnT8'],1.0,,0,8080,0.03143795905634761
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,14,False,False,[''],1.0,,0,8080,0.03142612497322261
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,15,False,False,['2ZT'],1.0,,0,8080,0.031515083042904735
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,16,False,False,['MRnQQlyE'],1.0,,0,8080,0.031562749994918704
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,17,False,False,['O7MuIJ9bgRPAPGs'],1.0,,0,8080,0.03144358401186764
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,18,False,False,['S'],1.0,,0,8080,0.03148708294611424
openai_gpt_oss_20b,GA_FIXED,string_category,long_palindrome,19,False,False,['eQfDjD9g'],1.0,,0,8080,0.03133687505032867
